sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,total_qty,shelf_location,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,updated_time,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
1-GMS-TEE-RED-BES-BLK-SB,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Unisex Performing Arts Tshirt |Black,"<p>It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system</P>
<img src=""
{{media url='wysiwyg/sizeguide/polyesterdrill.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>","<p> <strong><h3>Available in Pre-Order (This is not a stock item)</strong></h3> </font></p>
<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Male.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>


<p style=""text-align: justify;"">Deadline to order is 31 September 2019, delivery will be approximately 6 weeks from this date and you will be notified when your order has arrived.</p>


Color : Navy 013 |  Fabric: Smooth Interlock | 140 gm 100% Polyester",1,1,Taxable Goods,Not Visible Individually,155,,,,unisex-performing-arts-tshirt-black,Unisex Performing Arts Tshirt | Black,Unisex Performing Arts Tshirt | Black,"Unisex Performing Arts Tshirt | Black It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system

  Wa",/t/s/tshirtornt_3_1.png,,/t/s/tshirtornt_3_1.png,,/t/s/tshirtornt_3_1.png,,no_selection,,"6/24/19, 5:28 PM","11/20/19, 5:02 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=BLK,size=SB,webpos_visible=No",0,0,,0,1,0,1,0,1,1,10000,1,1,,1,1,1,1,0,1,0,0,2,2019-10-01 11:40:15,,,,,,,"/t/s/tshirback_new_3.png,/t/s/tshirtornt_3_1.png",",",,,,,,,,,,,
1-GMS-TEE-RED-BES-BLK-MB,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Unisex Performing Arts Tshirt |Black,"<p>It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system</P>
<img src=""
{{media url='wysiwyg/sizeguide/polyesterdrill.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>","<p> <strong><h3>Available in Pre-Order (This is not a stock item)</strong></h3> </font></p>
<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Male.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>


<p style=""text-align: justify;"">Deadline to order is 31 September 2019, delivery will be approximately 6 weeks from this date and you will be notified when your order has arrived.</p>


Color : Navy 013 |  Fabric: Smooth Interlock | 140 gm 100% Polyester",1,1,Taxable Goods,Not Visible Individually,155,,,,unisex-performing-arts-tshirt-black,Unisex Performing Arts Tshirt | Black,Unisex Performing Arts Tshirt | Black,"Unisex Performing Arts Tshirt | Black It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system

  Wa",/t/s/tshirtornt_4_1.png,,/t/s/tshirtornt_4_1.png,,/t/s/tshirtornt_4_1.png,,no_selection,,"6/24/19, 5:28 PM","11/20/19, 5:02 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=BLK,size=MB,webpos_visible=No",0,0,,0,1,0,1,0,1,1,10000,1,1,,1,1,1,1,0,1,0,0,2,2019-10-01 11:40:51,,,,,,,"/t/s/tshirback_new_4.png,/t/s/tshirtornt_4_1.png",",",,,,,,,,,,,
1-GMS-TEE-RED-BES-BLK-LB,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Unisex Performing Arts Tshirt |Black,"<p>It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system</P>
<img src=""
{{media url='wysiwyg/sizeguide/polyesterdrill.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>","<p> <strong><h3>Available in Pre-Order (This is not a stock item)</strong></h3> </font></p>
<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Male.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>


<p style=""text-align: justify;"">Deadline to order is 31 September 2019, delivery will be approximately 6 weeks from this date and you will be notified when your order has arrived.</p>


Color : Navy 013 |  Fabric: Smooth Interlock | 140 gm 100% Polyester",1,1,Taxable Goods,Not Visible Individually,155,,,,unisex-performing-arts-tshirt-black,Unisex Performing Arts Tshirt | Black,Unisex Performing Arts Tshirt | Black,"Unisex Performing Arts Tshirt | Black It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system

  Wa",/t/s/tshirtornt_5_1.png,,/t/s/tshirtornt_5_1.png,,/t/s/tshirtornt_5_1.png,,no_selection,,"6/24/19, 5:29 PM","11/20/19, 5:02 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=BLK,size=LB,webpos_visible=No",-1,-1,,0,1,0,1,0,1,1,10000,1,1,,1,1,1,1,0,1,0,0,2,2019-10-29 04:40:11,,,,,,,"/t/s/tshirback_new_5.png,/t/s/tshirtornt_5_1.png",",",,,,,,,,,,,
1-GMS-TEE-RED-BES-BLK-XS,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Unisex Performing Arts Tshirt |Black,"<p>It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system</P>
<img src=""
{{media url='wysiwyg/sizeguide/polyesterdrill.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>","<p> <strong><h3>Available in Pre-Order (This is not a stock item)</strong></h3> </font></p>
<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Male.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>


<p style=""text-align: justify;"">Deadline to order is 31 September 2019, delivery will be approximately 6 weeks from this date and you will be notified when your order has arrived.</p>


Color : Navy 013 |  Fabric: Smooth Interlock | 140 gm 100% Polyester",1,1,Taxable Goods,Not Visible Individually,170,,,,unisex-performing-arts-tshirt-black,Unisex Performing Arts Tshirt | Black,Unisex Performing Arts Tshirt | Black,"Unisex Performing Arts Tshirt | Black It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system

  Wa",/t/s/tshirtornt_6_1.png,,/t/s/tshirtornt_6_1.png,,/t/s/tshirtornt_6_1.png,,no_selection,,"6/24/19, 5:29 PM","11/20/19, 5:02 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=BLK,size=XS,webpos_visible=No",-3,0,,0,1,0,1,0,1,1,10000,1,1,,1,1,1,1,0,1,0,0,2,2019-10-30 19:43:38,,,,,,,"/t/s/tshirback_new_6.png,/t/s/tshirtornt_6_1.png",",",,,,,,,,,,,
1-GMS-TEE-RED-BES-BLK-S,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Unisex Performing Arts Tshirt |Black,"<p>It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system</P>
<img src=""
{{media url='wysiwyg/sizeguide/polyesterdrill.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>","<p> <strong><h3>Available in Pre-Order (This is not a stock item)</strong></h3> </font></p>
<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Male.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>


<p style=""text-align: justify;"">Deadline to order is 31 September 2019, delivery will be approximately 6 weeks from this date and you will be notified when your order has arrived.</p>


Color : Navy 013 |  Fabric: Smooth Interlock | 140 gm 100% Polyester",1,1,Taxable Goods,Not Visible Individually,170,,,,unisex-performing-arts-tshirt-black,Unisex Performing Arts Tshirt | Black,Unisex Performing Arts Tshirt | Black,"Unisex Performing Arts Tshirt | Black It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system

  Wa",/t/s/tshirtornt_7_1.png,,/t/s/tshirtornt_7_1.png,,/t/s/tshirtornt_7_1.png,,no_selection,,"6/24/19, 5:30 PM","11/20/19, 5:02 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=BLK,size=S,webpos_visible=No",-5,-1,,0,1,0,1,0,1,1,10000,1,1,,1,1,1,1,0,1,0,0,2,2019-11-01 07:36:59,,,,,,,"/t/s/tshirback_new_7.png,/t/s/tshirtornt_7_1.png",",",,,,,,,,,,,
1-GMS-TEE-RED-BES-BLK-M,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Unisex Performing Arts Tshirt |Black,"<p>It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system</P>
<img src=""
{{media url='wysiwyg/sizeguide/polyesterdrill.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>","<p> <strong><h3>Available in Pre-Order (This is not a stock item)</strong></h3> </font></p>
<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Male.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>


<p style=""text-align: justify;"">Deadline to order is 31 September 2019, delivery will be approximately 6 weeks from this date and you will be notified when your order has arrived.</p>


Color : Navy 013 |  Fabric: Smooth Interlock | 140 gm 100% Polyester",1,1,Taxable Goods,Not Visible Individually,170,,,,unisex-performing-arts-tshirt-black,Unisex Performing Arts Tshirt | Black,Unisex Performing Arts Tshirt | Black,"Unisex Performing Arts Tshirt | Black It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system

  Wa",/t/s/tshirtornt_8_1.png,,/t/s/tshirtornt_8_1.png,,/t/s/tshirtornt_8_1.png,,no_selection,,"6/24/19, 5:31 PM","11/20/19, 5:02 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=BLK,size=M,webpos_visible=No",-1,0,,0,1,0,1,0,1,1,10000,1,1,,1,1,1,1,0,1,0,0,2,2019-11-02 10:11:58,,,,,,,"/t/s/tshirback_new_8.png,/t/s/tshirtornt_8_1.png",",",,,,,,,,,,,
1-GMS-TEE-RED-BES-BLK-L,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Unisex Performing Arts Tshirt |Black,"<p>It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system</P>
<img src=""
{{media url='wysiwyg/sizeguide/polyesterdrill.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>","<p> <strong><h3>Available in Pre-Order (This is not a stock item)</strong></h3> </font></p>
<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Male.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>


<p style=""text-align: justify;"">Deadline to order is 31 September 2019, delivery will be approximately 6 weeks from this date and you will be notified when your order has arrived.</p>


Color : Navy 013 |  Fabric: Smooth Interlock | 140 gm 100% Polyester",1,1,Taxable Goods,Not Visible Individually,170,,,,unisex-performing-arts-tshirt-black,Unisex Performing Arts Tshirt | Black,Unisex Performing Arts Tshirt | Black,"Unisex Performing Arts Tshirt | Black It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system

  Wa",/t/s/tshirtornt_9_1.png,,/t/s/tshirtornt_9_1.png,,/t/s/tshirtornt_9_1.png,,no_selection,,"6/24/19, 5:31 PM","11/20/19, 5:02 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=BLK,size=L,webpos_visible=No",-2,0,,0,1,0,1,0,1,1,10000,1,1,,1,1,1,1,0,1,0,0,2,2019-11-01 15:33:13,,,,,,,"/t/s/tshirback_new_9.png,/t/s/tshirtornt_9_1.png",",",,,,,,,,,,,
1-GMS-TEE-RED-BES-BLK-XL,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Unisex Performing Arts Tshirt |Black,"<p>It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system</P>
<img src=""
{{media url='wysiwyg/sizeguide/polyesterdrill.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;"">
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>","<p> <strong><h3>Available in Pre-Order (This is not a stock item)</strong></h3> </font></p>
<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Male.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>


<p style=""text-align: justify;"">Deadline to order is 31 September 2019, delivery will be approximately 6 weeks from this date and you will be notified when your order has arrived.</p>


Color : Navy 013 |  Fabric: Smooth Interlock | 140 gm 100% Polyester",1,1,Taxable Goods,Not Visible Individually,170,,,,unisex-performing-arts-tshirt-black,Unisex Performing Arts Tshirt | Black,Unisex Performing Arts Tshirt | Black,"Unisex Performing Arts Tshirt | Black It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system

  Wa",/t/s/tshirtornt_10_1.png,,/t/s/tshirtornt_10_1.png,,/t/s/tshirtornt_10_1.png,,no_selection,,"6/24/19, 5:32 PM","11/20/19, 5:02 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=BLK,size=XL,webpos_visible=No",-2,-1,,0,1,0,1,0,1,1,10000,1,1,,1,1,1,1,0,1,0,0,2,2019-10-30 15:42:48,,,,,,,"/t/s/tshirback_new_10.png,/t/s/tshirtornt_10_1.png",",",,,,,,,,,,,
1-GMS-TEE-RED-BES-BLK,,Default,configurable,"Root Catalog Migrated/Schools & Clubs,Root Catalog Migrated/Schools & Clubs/GMP Performing Art",,Unisex Performing Arts Tshirt | Black,"<p>The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimate comfort.</P>
<br>
<img src=""
{{media url='wysiwyg/sizeguide/diamond-polyester.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;""><br>
<br>
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>
","<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Unisex.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>


<p> <strong><h3>Available to Pre-Order (This is not a stock item)</strong></h3> </font></p>


<p style=""text-align: justify;""><span style=""color: #0000ff;"">&nbsp;<strong>DEADLINE TO ORDER IS 30 OCTOBER 2019</span></a></strong>, delivery will be approximately 6 weeks from this date and you will be notified when your order has arrived.</p>


Color : Black 02 | Fabric: Diamond Polyester | 175 gm 100% Polyester",1,1,Taxable Goods,Catalog,,,,,unisex-performing-arts-tshirt-black,Unisex Performing Arts Tshirt | Black,Unisex Performing Arts Tshirt | Black,"Unisex Performing Arts Tshirt | Black It's lightweight easy care & sports finish properties makes this smooth faced fabric popular across Multisport Teamwear & Leisurewear ranges, with the added benefit of our Performex™ moisture management system

  Wa",/t/s/tshirt-fornt_1.png,,/t/s/tshirt-fornt_1.png,,/t/s/tshirt-fornt_1.png,,no_selection,,"6/24/19, 5:32 PM","11/20/19, 5:02 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=BLK,webpos_visible=Yes",0,0,,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,0,2,2019-06-27 12:47:05,,,,,,,"/t/s/tshirt-fornt_1.png,/t/s/tshirback_new.png",",",,"name=Name to be printed onto the back,type=field,required=1,price=0.0000,price_type=fixed,sku=,max_characters=12,file_extension=,image_size_x=0,image_size_y=0",,,,,,,"sku=1-GMS-TEE-RED-BES-BLK-CHD,size=CHD,size=CHD|sku=1-GMS-TEE-RED-BES-BLK-JNR,size=JNR,size=JNR|sku=1-GMS-TEE-RED-BES-BLK-XSB,size=XSB,size=XSB|sku=1-GMS-TEE-RED-BES-BLK-SB,size=SB,size=SB|sku=1-GMS-TEE-RED-BES-BLK-MB,size=MB,size=MB|sku=1-GMS-TEE-RED-BES-BLK-LB,size=LB,size=LB|sku=1-GMS-TEE-RED-BES-BLK-XS,size=XS,size=XS|sku=1-GMS-TEE-RED-BES-BLK-S,size=S,size=S|sku=1-GMS-TEE-RED-BES-BLK-M,size=M,size=M|sku=1-GMS-TEE-RED-BES-BLK-L,size=L,size=L|sku=1-GMS-TEE-RED-BES-BLK-XL,size=XL,size=XL",size=Size,
1-GMS-TEE-RED-BES-WHT-CHD,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Unisex Performing Arts Tshirt | White,"<p>The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimate comfort.</P>
<br>
<img src=""
{{media url='wysiwyg/sizeguide/diamond-polyester.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;""><br>
<br>
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>
","<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Unisex.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>


<p> <strong><h3>Available to Pre-Order (This is not a stock item)</strong></h3> </font></p>


<p style=""text-align: justify;"">Deadline to order is 31 September 2019, delivery will be approximately 6 weeks from this date and you will be notified when your order has arrived.</p>


Color : White 020 | Fabric: Diamond Polyester | 175 gm 100% Polyester",1,1,Taxable Goods,Not Visible Individually,155,,,,unisex-performing-arts-tshirt-white,Unisex Performing Arts Tshirt | White,Unisex Performing Arts Tshirt | White,"Unisex Performing Arts Tshirt | White The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providi",/w/h/white-tshirt-fornt_1_2.png,,/w/h/white-tshirt-fornt_1_2.png,,/w/h/white-tshirt-fornt_1_2.png,,,,"6/25/19, 3:27 PM","11/20/19, 5:02 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=WHT,size=CHD,webpos_visible=No",0,0,,0,1,0,1,0,1,1,10000,1,1,,1,1,1,1,0,1,0,0,2,2019-10-01 14:16:16,,,,,,,"/w/h/white-tshirt-back_new_1.png,/w/h/white-tshirt-fornt_1_2.png",",",,,,,,,,,,,
1-GMS-TEE-RED-BES-WHT-JNR,,Default,simple,Root Catalog Migrated/Schools & Clubs,base_migrated,Unisex Performing Arts Tshirt | White,"<p>The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providing the ultimate comfort.</P>
<br>
<img src=""
{{media url='wysiwyg/sizeguide/diamond-polyester.png'}}"" style=""-ms-interpolation-mode: bicubic; max-width: 200px;""><br>
<br>
<p> <strong> Washing Instructions</strong> </p>
<li><span style=""color: #da1f26;"">DO NOT TUMBLE DRY</li>
<li>Wash at 40c or below</li>
<li>Always look for the garment care label and follow the washing instructions</li>
<li>Garments of similar colours can be wash together where stated on the label</li>
<li>Wash match play garments promptly. Do not allow mud or stains to set</li>
","<p>Please click here for <span style=""color: #0000ff;"">&nbsp;<strong><a href=""{{media url='wysiwyg/sizeguide/Fitting_Guides_Unisex.pdf'}}"" target=""_blank""><span style=""color: #0000ff;"">Size Guide</span></a></strong></span></p>
<p>&nbsp;</p>


<p> <strong><h3>Available to Pre-Order (This is not a stock item)</strong></h3> </font></p>


<p style=""text-align: justify;"">Deadline to order is 31 September 2019, delivery will be approximately 6 weeks from this date and you will be notified when your order has arrived.</p>


Color : White 020 | Fabric: Diamond Polyester | 175 gm 100% Polyester",1,1,Taxable Goods,Not Visible Individually,155,,,,unisex-performing-arts-tshirt-white,Unisex Performing Arts Tshirt | White,Unisex Performing Arts Tshirt | White,"Unisex Performing Arts Tshirt | White The ideal choice for training & leisurewear usage, this easy care textured sports finish fabric includes Performex™ moisture management system & has the added benefit of a box fresh antibacterial finish whilst providi",/w/h/white-tshirt-fornt_1_1_1.png,,/w/h/white-tshirt-fornt_1_1_1.png,,/w/h/white-tshirt-fornt_1_1_1.png,,,,"6/25/19, 3:28 PM","11/20/19, 5:02 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"color=WHT,size=JNR,webpos_visible=No",0,0,,0,1,0,1,0,1,1,10000,1,1,,1,1,1,1,0,1,0,0,2,2019-10-01 14:16:30,,,,,,,"/w/h/white-tshirt-back_new_1_1.png,/w/h/white-tshirt-fornt_1_1_1.png",",",,,,,,,,,,,
